User,Session,Context,Utterance,Gist,Response,ASR_Error,Gist_Correct,Response_Appropriate
p1,2,"Truth be told, i've already scanned the results, but don't understand what they are telling me. it all seems very complicated . could you explain to me what they mean ?",Hi sophie your cancer has spread,((THE TEST RESULTS SHOW THAT MY CANCER HAS SPREAD |.|)),"Those are not the words i wanted to hear . i mean, i was bracing for the worst, since i could tell by the pain that it's bad . but to hear that the cancer has spread is quite depressing . what does it all mean for me ?",0,1,1
p1,2,"Those are not the words i wanted to hear . i mean, i was bracing for the worst, since i could tell by the pain that it's bad . but to hear that the cancer has spread is quite depressing . what does it all mean for me ?",Because of how the cancer has spread we have considered additional treatment options,((AM I READY TO START DISCUSSING TREATMENT OPTIONS ?)),I'm not ready to talk about treatment options yet. i want to figure out what's wrong with me and what it all means for my future.,0,1,1
p1,2,I'm not ready to talk about treatment options yet. i want to figure out what's wrong with me and what it all means for my future.,I have some difficult news to share we do,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I want you to be honest with me . how long do you think i have left ?,2,0,1
p1,2,I know it's not easy to say for sure. i would like to be fully prepared for the future though .,This may be difficult to hear but my sense is that we probably have we're looking at months at this point left,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I suppose these things can be hard to predict .,0,0,-1
p1,2,What do you think this means for me in the future ?,You're right it's very difficult to predict sometimes,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I suppose these things can be hard to predict .,0,0,-1
p1,2,I still don't understand how this happened! just three months ago i didn't even know i had cancer.,It sounds like this has been a lot of change for you in a short. of time,((NIL GIST |:| NOTHING FOUND FOR WHY DO I HAVE CANCER |.|) (NIL GIST |:| NOTHING FOUND FOR WHY DO I HAVE CANCER |.|)),I just don't understand why this had to affect me of all people . i'm thankful you're here to help me through it .,0,0,1
p1,2,I haven't told my family everything yet . i wanted to wait to talk to you first . what should i say to them ?,I wanted to wait to talk to you first what should i say to them,((NIL GIST |:| NOTHING FOUND FOR TELL FAMILY |.|)),"Okay . it will be difficult, but my family and i will have to be strong .",1,0,-1
p1,2,I'm still not really sure how i should break this news to my family . i don't want them to be worried .,I'm still not really sure how i should break this news to my family i don't want them to be worried,((HOW IS MY MENTAL HEALTH ?)),"Well, i do try to keep carrying on, but sometimes i just feel down .",1,-1,-1
p1,2,"Well, i do try to keep carrying on, but sometimes i just feel down .",It's very normal to feel down given this news,((HOW IS MY MENTAL HEALTH ?)),"I try my best to keep my spirits up, but some days it's hard .",0,-1,1
p1,2,"I try my best to keep my spirits up, but some days it's hard .",I'm sure that's that's expected for what you're going through,((NIL GIST |:| NOTHING FOUND FOR QUESTION ABOUT MY ENERGY |.|)),"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",1,0,0
p1,2,"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",It sounds like your family is very important to you,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),I'm still having a bit of trouble understanding. would you mind rephrasing ?,0,0,0
p1,2,I'm still having a bit of trouble understanding. would you mind rephrasing ?,What are your thoughts about moving forward from here,((WHAT DO I UNDERSTAND ?)),"I don't really understand it very well . it feels like my cancer has gotten worse, but i'm not sure how bad it is .",0,-1,1
p1,2,"I don't really understand it very well . it feels like my cancer has gotten worse, but i'm not sure how bad it is .",Your cancer has gotten worse and it has spread,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I suppose these things can be hard to predict .,0,0,-1
p3,1,"Truth be told, i've already scanned the results, but don't understand what they are telling me. it all seems very complicated . could you explain to me what they mean ?",Absolutely sophie so you know again we did the ct scan to try to tell whether the result of the treatment that we gave you the radiation has improved your cancer of his made it shrink to any degree,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",0,0,0
p3,1,"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",So the results of the ctc the seat that we did the ct scan to try to see whether your therapy the radiation that we gave you was successful and shrinking the cancer at all,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),I'm still having a bit of trouble understanding. would you mind rephrasing ?,0,0,0
p3,1,I'm still having a bit of trouble understanding. would you mind rephrasing ?,Absolutely so the radiation that you've been receiving was designed to shrink the tumor in your lung and we got,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"Sorry, i'm still not hearing you very well. i'm just really anxious. i have some more questions for now, maybe we can come back to it later.",2,0,0
p3,1,I still don't quite understand the test results. could you please explain in simple terms ?,So unfortunately looking at the ct scan it shows that your cancer did not get smaller as we were hoping when we gave you the radiation,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"Sorry, i didn't catch that. could you repeat that one more time using a different phrasing ?",0,0,0
p3,2,"Truth be told, i've already scanned the results, but don't understand what they are telling me. it all seems very complicated . could you explain to me what they mean ?",Hi sophie i can absolutely explain what they mean so again we did the ct scan to take a look at the tumor in your chest to see if it had gotten any bigger or if it has gotten better after the radiation treatment so unfortunately,((THE TEST RESULTS SHOW THAT MY CANCER HAS SPREAD |.|)),"Those are not the words i wanted to hear . i mean, i was bracing for the worst, since i could tell by the pain that it's bad . but to hear that the cancer has spread is quite depressing . what does it all mean for me ?",2,-1,-1
p3,2,"Those are not the words i wanted to hear . i mean, i was bracing for the worst, since i could tell by the pain that it's bad . but to hear that the cancer has spread is quite depressing . what does it all mean for me ?",Yeah so again i am so sorry to have to you know share the news with you today that was not what we were hoping to say you know again,((HOW DO I FEEL ABOUT MY PROGNOSIS ?)),I feel very anxious about my condition . i feel like it's gotten worse . i want to know what this means for me .,0,-1,-1
p3,2,I feel very anxious about my condition . i feel like it's gotten worse . i want to know what this means for me .,Yeah unfortunately this means that the therapy that we were giving you with the radiation did not work as well as we were hoping and i don't think based on your overall medical picture that we have another therapy that we're going to be able to try,((THE TEST RESULTS SHOW THAT THE RADIATION IS NOT WORKING |.|)),"I'm not surprised to hear the radiation did not help, as my pain has gotten worse in these past couple of weeks . but what does this mean for my future ? how long do i have left ?",0,1,1
p3,2,"I'm not surprised to hear the radiation did not help, as my pain has gotten worse in these past couple of weeks . but what does this mean for my future ? how long do i have left ?",Well that's that's something of a complicated question and i think we do need to talk about what steps were going to take going forward because we think the radiation did not work and what our priorities are going to be going forward as well,((THE TEST RESULTS SHOW THAT THE RADIATION IS NOT WORKING |.|)),"If the radiation couldn't stop my cancer, then what does that mean for my future ? how much time do i have left ?",0,-1,1
p3,2,"If the radiation couldn't stop my cancer, then what does that mean for my future ? how much time do i have left ?","So that's never an easy question to answer and there's no cut-and-dried answer although it certainly means you may have less time than we would have hoped, and i want us to think about how or how we're going to prioritize that time i'm in focus on what matters most to you during that time figure out how we can control your symptoms like your pain",((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I know it's not easy to say for sure. i would like to be fully prepared for the future though .,0,0,1
p3,3,"Truth be told, i've already scanned the results, but don't understand what they are telling me. it all seems very complicated . could you explain to me what they mean ?",Absolutely selfie i'm glad you're here today you know i will try to read the the results of those things can be quite confusing sometimes so i'm glad you know we're here to take care of these things up,((WHAT DO I UNDERSTAND ABOUT MY TREATMENT OPTIONS ?)),I'm not ready to talk about treatment options yet. i want to figure out what's wrong with me and what it all means for my future.,0,-1,-1
p3,3,I'm not ready to talk about treatment options yet. i want to figure out what's wrong with me and what it all means for my future.,So unfortunately i'm afraid i do have to share some bad news with you today i'm looking at the cat scan we were hoping to see some response of the cancer to all the radiation you've been getting but that's not what we see,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",0,0,0
p3,3,"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",Yeah so again the reason why we did the radiation was that we were hoping that this would shrink the cancer but unfortunately looking at the results of the ct scan that didn't happen so it did not get any better,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),I'm still having a bit of trouble understanding. would you mind rephrasing ?,0,0,0
p3,3,I'm still having a bit of trouble understanding. would you mind rephrasing ?,So we were hoping that the cancer would shrink with the radiation that you've been undergoing but the results of the scan shows that the cancer has not got better which is not the result we were hoping for,((WHAT SCARES ME ABOUT MY CONDITION ?)),"What scares me most is that my condition is becoming harder and harder to live with , but i have no idea how much worse it's going to get .",0,-1,-1
p3,3,"What scares me most is that my condition is becoming harder and harder to live with , but i have no idea how much worse it's going to get .",I totally understand why you would feel that way again the one thing i want to make it clear as we were hoping that this treatment would have worked but that does not mean that we're giving up and anyway or we're going to stop treating you. no matter what we're here with you on this road,((HOW DO I FEEL ABOUT MY PROGNOSIS ?) (IS ANYONE HERE WITH ME ?)),I feel very anxious about my condition . i feel like it's gotten worse . i want to know what this means for me .,0,-1,1
p3,3,I feel very anxious about my condition . i feel like it's gotten worse . i want to know what this means for me .,So unfortunately you know what this does mean that we don't have many options left in the way of treating treatment to make the cancer better at what you know that's certainly not the result we were hoping for that does not mean,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"Sorry, i didn't catch that. could you repeat that one more time using a different phrasing ?",2,0,0
p3,3,"Sorry, i didn't catch that. could you repeat that one more time using a different phrasing ?",Yes sophie you know again it is it is not what we were hoping with the radiation and we were hoping that it would have been more effective and we are we don't have a great we don't have great options left in terms of treatment for the cancer although that doesn't mean we can't treat your symptoms to try to make you more comfortable,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),I'm not hearing you very well. would you mind speaking more clearly ?,0,0,0
p3,3,I'm not hearing you very well. would you mind speaking more clearly ?,Yes okay you know again i don't. i'm sorry to say that the result of the scan showed that your cancer has not got better and we don't have any good options left although that does not mean that we cannot continue to treat you and focus on your comfort and make sure that you know try to make you feel as good as possible for as long as possible,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|) (THE TEST RESULTS DO NOT APPEAR CONCLUSIVE |.|)),"That's unfortunate. i was hoping to get some answers today about what my future would look like. i'm wondering, is there any way you could still tell me how much time i can expect ?",0,-1,-1
p3,3,"That's unfortunate. i was hoping to get some answers today about what my future would look like. i'm wondering, is there any way you could still tell me how much time i can expect ?",You know it's not an easy question to answer if that is something that you can do and often times we make a prediction and we're raw but since that is something you want to know the answer to my best guess at this time would probably be on the order of months,((HOW DO I FEEL ABOUT MY PROGNOSIS ?)),"I'm just scared about it getting worse , and not being able to be there for my family .",0,-1,-1
p3,3,"I'm just scared about it getting worse , and not being able to be there for my family .",Yeah i totally understand why you'd be scared i think anyone would be scared in your situation okay you know it's going to be something that we will help you through and i'll help you with as fast as we can and what part of it scares you the most,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I know it's not easy to say for sure. i would like to be fully prepared for the future though .,0,0,-1
p3,3,"I'm just scared about it getting worse , and not being able to be there for my family .",I can tell your family is important to you and again things may get worse but we will always be there for you and will do whatever we can to make you as comfortable as possible and to help you be with your family for as long as possible,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I suppose these things can be hard to predict .,0,0,-1
p3,3,I still don't quite understand the test results. could you please explain in simple terms ?,So the test results show that the cancer has spread and that the areas that were treated with radiation have not gotten better,((THE TEST RESULTS SHOW THAT THE RADIATION IS NOT WORKING |.|)),"I'm not surprised to hear the radiation did not help, as my pain has gotten worse in these past couple of weeks . but what does this mean for my future ? how long do i have left ?",0,1,1
p3,3,"I'm not surprised to hear the radiation did not help, as my pain has gotten worse in these past couple of weeks . but what does this mean for my future ? how long do i have left ?",So i would say you know as well as we discussed it's always hard to predict but,((THE PROGNOSIS IS HARD TO PREDICT |.|)),My last doctor also just said it would be hard to predict . i think i am ready to hear though . could you please try to tell me what the worst case looks like ?,2,1,1
p3,3,My last doctor also just said it would be hard to predict . i think i am ready to hear though . could you please try to tell me what the worst case looks like ?,So i worst case scenario you would probably have you know maybe only a few months to live,((THE PROGNOSIS IS THAT I MAY LIVE FOR SEVERAL MONTHS |.|)),I'm not sure whether that's a good thing or bad thing . could you be more specific about how long you think i have left ?,0,1,1
p3,3,I'm not sure whether that's a good thing or bad thing . could you be more specific about how long you think i have left ?,Yes i said i think most likely you have a few months left to live and you know again whether that's two months whether that's 6 months whether that's up to a year is is going to be very hard to protect,((THE PROGNOSIS IS THAT I MAY LIVE FOR TWO MONTHS |.|)),"That's difficult to hear . are you certain i don't have any more time than two months ? i had an uncle fred who was told he had two or three months to live , but he held on for a year and a half .",0,-1,-1
p3,3,"That's difficult to hear . are you certain i don't have any more time than two months ? i had an uncle fred who was told he had two or three months to live , but he held on for a year and a half .",Yeah and that's why we say it is it is hard to predict and every different every person is different so that's really would be the worst case scenario however i think there is a could be reasons to expect that wouldn't necessarily come to pass,((MY UNDERSTANDING OF MY PROGNOSIS MAY BE CORRECT |.|)),"I've heard how challenging it is to predict these things . all the same , for someone with such a bleak prognosis, i'm actually feeling pretty great . is there a chance i may be able to beat this ?",0,1,1
p3,3,"I've heard how challenging it is to predict these things . all the same , for someone with such a bleak prognosis, i'm actually feeling pretty great . is there a chance i may be able to beat this ?",I don't think i don't think it's likely that you're going to beat this in terms of the cancer going away or else being able to cure you but i think that you know in terms of living longer we don't know what will happen and i i do think that it's possible that you could live longer than we might expect especially if we treat you know you retreat your your symptoms you feel better you can stay active many people can surprise us,((MY HEALTH RIGHT NOW IMPROVES MY PROGNOSIS |.|)),That's great to hear. i hope i can live in good health as long as possible and spend time with my family .,0,-1,1
p3,3,I still don't understand how this happened! just three months ago i didn't even know i had cancer.,I can to help you achieve that,((NIL GIST |:| NOTHING FOUND FOR WHY DO I HAVE CANCER |.|)),I just don't understand why this had to affect me of all people . i'm thankful you're here to help me through it .,0,0,1
p3,3,I haven't told my family everything yet . i wanted to wait to talk to you first . what should i say to them ?,Well that's a tough discussion then you know your family best so you may have a better idea about how to breach the subject with them,((NIL GIST |:| NOTHING FOUND FOR TELL FAMILY |.|)),"Okay . it will be difficult, but my family and i will have to be strong .",0,0,1
p3,3,I'm still not really sure how i should break this news to my family . i don't want them to be worried .,Yeah they may be worried you know i would tell them that you were diagnosed with this cancer and unfortunately the treatments did not work and that things make it worse or likely to get worse and you know you're you're grateful that they're there for you,((NIL GIST |:| NOTHING FOUND FOR TELL FAMILY |.|)),"Alright. i'll do what i can, even if the conversation will be challenging. my family has to know the truth.",0,0,1
p36,1,"Truth be told, i've already scanned the results, but don't understand what they are telling me. it all seems very complicated . could you explain to me what they mean ?",Sure absolutely so it sounds like we do unfortunately have some bad news today the results did show that there was no decrease in the size of the tumor,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",0,0,0
p36,1,"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",Absolutely that sounds like the tumor has not gotten smaller as we hoped it would,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),I'm still having a bit of trouble understanding. would you mind rephrasing ?,0,0,0
p36,1,I'm still having a bit of trouble understanding. would you mind rephrasing ?,We're not going to be able to try a dish channel therapies unfortunately at this time they're not working,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"Sorry, i'm still not hearing you very well. i'm just really anxious. i have some more questions for now, maybe we can come back to it later.",1,0,0
p36,1,I still don't quite understand the test results. could you please explain in simple terms ?,Unfortunately the therapies aren't working so we're not going to,((THE TEST RESULTS SHOW THAT THE RADIATION IS NOT WORKING |.|)),"I'm not surprised to hear the radiation did not help, as my pain has gotten worse in these past couple of weeks . but what does this mean for my future ? how long do i have left ?",2,1,1
p36,1,"I'm not surprised to hear the radiation did not help, as my pain has gotten worse in these past couple of weeks . but what does this mean for my future ? how long do i have left ?",Well what would you like your future to look like what other things are you interested in,((NIL QUESTION ?)),"I am sorry, i didn't quite understand. can you say it again ?",0,0,0
p36,1,"I am sorry, i didn't quite understand. can you say it again ?",Well it's up to you what would you like your future to look like what what therapies are you interested in,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"Sorry, i didn't catch that. could you repeat that one more time using a different phrasing ?",0,0,0
p36,1,"Sorry, i didn't catch that. could you repeat that one more time using a different phrasing ?",We'll have to discuss different therapies how are you feeling about going forward,((HOW AM I FEELING ABOUT MY CONDITION ?)),It feels like my condition has gotten worse . but i'm not yet sure how bad it really is .,0,1,1
p36,1,It feels like my condition has gotten worse . but i'm not yet sure how bad it really is .,Well it is in the situation as it is unfortunately bad we're not going to be able to treat you further,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I know it's not easy to say for sure. i would like to be fully prepared for the future though .,0,0,1
p36,1,"If the radiation couldn't stop my cancer, then what does that mean for my future ? how much time do i have left ?",Well it's difficult to say i'm not sure how long we,((THE PROGNOSIS IS HARD TO PREDICT |.|)),My last doctor also just said it would be hard to predict . i think i am ready to hear though . could you please try to tell me what the worst case looks like ?,2,1,1
p36,1,My last doctor also just said it would be hard to predict . i think i am ready to hear though . could you please try to tell me what the worst case looks like ?,Absolutely the worst case scenario is deaf unfortunately,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I suppose these things can be hard to predict .,1,0,-1
p36,1,What do you think this means for me in the future ?,May mean dying how do you feel about,((HOW DO I FEEL ABOUT MY PROGNOSIS ?)),I feel very anxious about my condition . i feel like it's gotten worse . i want to know what this means for me .,2,1,1
p36,1,I feel very anxious about my condition . i feel like it's gotten worse . i want to know what this means for me .,How is your pain doing,((CAN I TELL YOU ABOUT MY PAIN ?)),"The pain was pretty much under control for a while, but in the past week it has been more difficult . it used to be in my back and left side of my chest, but now it's in my shoulder blade too, and on the other side from where it started .",0,1,1
p36,1,"The pain was pretty much under control for a while, but in the past week it has been more difficult . it used to be in my back and left side of my chest, but now it's in my shoulder blade too, and on the other side from where it started .",Well one option we have is to better manage your pain,((IS THE PAIN MEDICATION WORKING AT ALL ?)),"Can we save that for later ? i'd be happy to talk about my medication, but first i want to figure out what's wrong with me and what it means for my future .",0,-1,1
p36,1,"Can we save that for later ? i'd be happy to talk about my medication, but first i want to figure out what's wrong with me and what it means for my future .",Yes so unfortunately the bad news is the treatments not working and your future could possibly be death in the future because the treatment is not working,((THE TEST RESULTS SHOW THAT THE RADIATION IS NOT WORKING |.|)),"If the radiation couldn't stop my cancer, then what does that mean for my future ? how much time do i have left ?",0,1,1
p36,1,"If the radiation couldn't stop my cancer, then what does that mean for my future ? how much time do i have left ?",It's difficult to say,((THE PROGNOSIS IS HARD TO PREDICT |.|)),I want you to be honest with me . how long do you think i have ?,0,1,1
p36,1,I want you to be honest with me . how long do you think i have ?,We can say 6 months to a year,((THE PROGNOSIS IS THAT I MAY LIVE FOR |6| MONTHS |.|)),"That's difficult to hear . are you certain i don't have any more time than 6 months ? i had an uncle fred who was told he had two or three months to live , but he held on for a year and a half .",0,1,1
p36,1,"That's difficult to hear . are you certain i don't have any more time than 6 months ? i had an uncle fred who was told he had two or three months to live , but he held on for a year and a half .",That are certain however this is our,((NIL QUESTION ?)),"I am sorry, i didn't quite understand. can you say it again ?",2,0,0
p36,1,"I am sorry, i didn't quite understand. can you say it again ?",Nothing is for certain so there is a possibility it could be longer than 6 months,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",0,0,0
p36,1,"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",How would you like to spend your last 6 months,((NIL QUESTION ?)),Would you mind rephrasing ?,0,0,0
p36,1,Would you mind rephrasing ?,If you have the six months left what would you like to do with your life,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),I'm still having a bit of trouble understanding. would you mind rephrasing ?,0,0,0
p36,1,I'm still having a bit of trouble understanding. would you mind rephrasing ?,How is your family feeling,((WHAT DO I UNDERSTAND ?)),"I don't really understand it very well . it feels like my cancer has gotten worse, but i'm not sure how bad it is .",0,-1,-1
p36,1,"I don't really understand it very well . it feels like my cancer has gotten worse, but i'm not sure how bad it is .",Your cancer is is bad unfortunately it is terminal which means that they're you don't have much longer than 6 months to live,((THE PROGNOSIS IS THAT I MAY LIVE FOR |6| MONTHS |.|)),"That's very difficult to hear. i thought i would have more time than that. at this point, i just hope i can enjoy that 6 months with family, but i'm afraid of what the future will bring.",0,1,1
p36,1,I quit smoking as soon as i heard my diagnosis . does that help at all ?,It's always great to stop smoking but unfortunately at this time quitting does not,((QUITTING SMOKING MIGHT MAKE MY PROGNOSIS BETTER |.|)),"Either way, i'm glad i quit . after all , i have my grandson to think about . i know the test results say one thing , but do you think i'll live to see his graduation ? he's in middle school right now .",2,-1,1
p36,1,"Either way, i'm glad i quit . after all , i have my grandson to think about . i know the test results say one thing , but do you think i'll live to see his graduation ? he's in middle school right now .",Well i certainly hope so. can definitely be one of our goals,((MY PROGNOSIS IS THAT I WILL LIVE TO ATTEND THE GRADUATION OF MY GRANDSON |.|) (MY PROGNOSIS IS THAT I MIGHT LIVE TO ATTEND THE GRADUATION OF MY GRANDSON |.|)),That's good to hear . my grandson is incredibly important to me and i want to make it at least to his graduation . i know i'll cherish all the time i have left with him .,2,-1,1
p36,1,I still don't understand how this happened! just three months ago i didn't even know i had cancer.,Yes i'll be very difficult to take on so soon and to have such a life-changing moment impact you,((NIL GIST |:| NOTHING FOUND FOR WHY DO I HAVE CANCER |.|)),I just don't understand why this had to affect me of all people . i'm thankful you're here to help me through it .,0,0,1
p36,1,I haven't told my family everything yet . i wanted to wait to talk to you first . what should i say to them ?,Well it's up to you how much would you like them to know,((DO MY FAMILY KNOW ABOUT MY CANCER ?)),"My family knows about my cancer already, but they don't really know how bad it is, or what it means for me . how should i discuss these with them ?",0,-1,-1
p36,1,"My family knows about my cancer already, but they don't really know how bad it is, or what it means for me . how should i discuss these with them ?",Well it's always important to be able to be honest with your family members about these conditions if that's what you would like to do how do you feel i would be,((I SHOULD TELL MY FAMILY THE FULL TRUTH ABOUT MY CANCER |.|)),"Okay . it will be hard to give them such bleak news, but they deserve to know the truth .",2,1,1
p36,1,I'm still not really sure how i should break this news to my family . i don't want them to be worried .,That's understandable not to want them to worry but you have tried lots of options to try and treat this cancer and to battle through it so i think they would appreciate hearing what the outcome could be so that they understand how much time you have left and how important it is for you to spend that time doing what you love,((DO MY FAMILY KNOW ABOUT MY CANCER ?)),"My family knows that i have cancer already, but not much else .",0,-1,-1
p36,2,"Truth be told, i've already scanned the results, but don't understand what they are telling me. it all seems very complicated . could you explain to me what they mean ?",The results at this time that i do have some bad news show that the cancer has not gotten better,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",0,0,0
p36,2,"I am sorry, i'm having trouble understanding. could you try saying it again, a bit more clearly ?",Yes the cancer has not gotten better and it's lucky,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),I'm still having a bit of trouble understanding. would you mind rephrasing ?,2,0,0
p36,2,I'm still having a bit of trouble understanding. would you mind rephrasing ?,Yes despite all of the treatments we have tried the cancer has not improved and at this time there is nothing else we can do,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"Sorry, i'm still not hearing you very well. i'm just really anxious. i have some more questions for now, maybe we can come back to it later.",0,0,0
p36,2,I still don't quite understand the test results. could you please explain in simple terms ?,Yes the can't the test results show that you have 6 months to a year to live,((NIL GIST |:| NOTHING FOUND FOR TEST RESULTS |.|)),"Sorry, i didn't catch that. could you repeat that one more time using a different phrasing ?",0,0,0
p36,2,"Sorry, i didn't catch that. could you repeat that one more time using a different phrasing ?",The test results show that the cancer has not improved and it is concerning that you maybe have six months to one year to live,((THE TEST RESULTS DO NOT APPEAR CONCLUSIVE |.|)),"That's unfortunate. i was hoping to get some answers today about what my future would look like. i'm wondering, is there any way you could still tell me how much time i can expect ?",0,-1,-1
p36,2,"That's unfortunate. i was hoping to get some answers today about what my future would look like. i'm wondering, is there any way you could still tell me how much time i can expect ?",Yes we can expect 6 months to 1 year,((THE PROGNOSIS IS THAT I MAY LIVE FOR |6| MONTHS |.|)),"That's difficult to hear . are you certain i don't have any more time than 6 months ? i had an uncle fred who was told he had two or three months to live , but he held on for a year and a half .",0,1,1
p36,2,"That's difficult to hear . are you certain i don't have any more time than 6 months ? i had an uncle fred who was told he had two or three months to live , but he held on for a year and a half .",Well nothing is ever certain and it certainly always hopeful,((MY UNDERSTANDING OF MY PROGNOSIS IS INCORRECT |.|)),"Oh, that's too bad. all the same, for someone with such a bleak prognosis, i'm actually feeling pretty great. is there a chance i may be able to beat this ?",0,-1,-1
p36,2,"Oh, that's too bad. all the same, for someone with such a bleak prognosis, i'm actually feeling pretty great. is there a chance i may be able to beat this ?",At this time realistically there is no probability of us beating it as much as i like that answer for that answer to be different,((MY HEALTH RIGHT NOW DOES NOT CHANGE MY PROGNOSIS |.|)),"Oh . that's unfortunate . still , i hope i can keep this good health as long as i'm able and use it to spend time with my family .",0,1,1
p36,2,I still don't understand how this happened! just three months ago i didn't even know i had cancer.,I can only imagine how difficult that would be to have such a light changing events occur how would you like to spend these next several months,((NIL GIST |:| NOTHING FOUND FOR WHY DO I HAVE CANCER |.|)),I just don't understand why this had to affect me of all people . i'm thankful you're here to help me through it .,0,0,1
p36,2,I haven't told my family everything yet . i wanted to wait to talk to you first . what should i say to them ?,I think it's always a good idea to be as open and honest as possible so whatever it would you like them to know about your disease,((DO MY FAMILY KNOW ABOUT MY CANCER ?)),"My family knows about my cancer already, but they don't really know how bad it is, or what it means for me . how should i discuss these with them ?",1,-1,-1
p36,2,"My family knows about my cancer already, but they don't really know how bad it is, or what it means for me . how should i discuss these with them ?",I think being honest is the best way to go about discussing your prognosis with your family,((I SHOULD TELL MY FAMILY THE FULL TRUTH ABOUT MY CANCER |.|)),"Okay . it will be hard to give them such bleak news, but they deserve to know the truth .",0,1,1
p36,2,I'm still not really sure how i should break this news to my family . i don't want them to be worried .,Understandable perhaps you could have an opportunity to sit with everybody and explain that you've tried as much as possible and at this time that there are no other treatment options available,((NIL GIST |:| NOTHING FOUND FOR TELL FAMILY |.|)),"Okay . it will be difficult, but my family and i will have to be strong .",0,0,1
p30,1,"Truth be told, i've already scanned the results, but don't understand what they are telling me. it all seems very complicated . could you explain to me what they mean ?",Sophie so how have you been feeling over the past few days i'm besides the skin you received,((HOW AM I FEELING ABOUT MY CONDITION ?)),It feels like my condition has gotten worse . but i'm not yet sure how bad it really is .,1,-1,1
p30,1,It feels like my condition has gotten worse . but i'm not yet sure how bad it really is .,What kind of do what understanding do you have some sort of meeting you for the first time what understanding do you have of your condition in your disease you've been diagnosed with,((NIL GIST |:| NOTHING FOUND FOR PROGNOSIS |.|)),I know it's not easy to say for sure. i would like to be fully prepared for the future though .,0,0,-1
p30,1,I still don't quite understand the test results. could you please explain in simple terms ?,Yes hopefully so i will pre-pay sis by saying that it isn't good news so i want to make sure that you feel ready to receive them and if you need to have someone with you you can't,((DO I WANT MY FAMILY TO BE PRESENT WHEN YOU TELL ME ABOUT THE TEST RESULTS ?)),"I'd prefer to hear about the results from you now. then, afterward, we can discuss what to tell my family. but thank you for the offer!",0,1,1
p30,1,"I'd prefer to hear about the results from you now. then, afterward, we can discuss what to tell my family. but thank you for the offer!","Well that's wonderful to hear so i'm sophie based on the test results that we got last week it looks like your cancer has not responded to any of the treatments that we've tried including all the radiation and chemotherapy or the other test that where the other treatments that we did with that in mind, and based on how the staging on the level at which your cancer was when it was first found we we are concerned that this is likely a terminal illness what does that mean that means that you likely have no other options in terms of curing the cancer and we probably need to think about improving your life for what remains and making sure that you feel comfortable likely",((AM I READY TO START DISCUSSING TREATMENT OPTIONS ?)),I'm not ready to talk about treatment options yet. i want to figure out what's wrong with me and what it all means for my future.,0,-1,-1
